Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
192.168.102.163,198.10.64.103,80,HTTP,UDP,2820,Mozilla/5.0,Success,0,Normal
192.168.37.206,217.229.22.221,22,SMTP,ICMP,2053,Wget/1.20.3,Success,0,Normal
192.168.16.88,171.123.111.12,443,HTTPS,TCP,2231,nmap/7.80,Success,0,Normal
192.168.241.10,9.120.217.150,21,HTTP,UDP,1583,nmap/7.80,Success,0,Normal
192.168.216.130,184.118.51.148,443,Telnet,ICMP,2174,Wget/1.20.3,Success,0,Normal
192.168.60.203,198.30.120.56,80,SSH,TCP,1792,Nikto/2.1.6,Success,0,Normal
192.168.202.36,170.7.173.216,53,HTTP,TCP,2904,nmap/7.80,Success,0,Normal
192.168.63.230,203.54.212.158,21,DNS,UDP,336,Wget/1.20.3,Success,0,Normal
192.168.112.125,198.242.30.240,21,SSH,TCP,318,Wget/1.20.3,Success,0,Normal
192.168.86.148,178.158.50.73,443,FTP,TCP,2716,Mozilla/5.0,Success,0,Normal
192.168.85.181,71.141.16.100,53,HTTP,ICMP,2316,Wget/1.20.3,Success,0,Normal
192.168.69.151,144.214.104.187,21,DNS,ICMP,2776,python-requests/2.25.1,Success,0,Normal
216.181.134.4,27.59.164.247,8080,SSH,TCP,3036,python-requests/2.25.1,Failure,1,BotAttack
192.168.116.7,135.42.42.71,22,FTP,ICMP,2902,Wget/1.20.3,Success,0,Normal
192.168.105.25,156.53.2.220,21,HTTPS,UDP,2764,curl/7.68.0,Success,0,Normal
192.168.47.133,139.117.130.17,443,HTTPS,TCP,821,Wget/1.20.3,Success,0,Normal
192.168.205.85,219.227.235.24,53,SSH,TCP,2191,python-requests/2.25.1,Success,0,Normal
205.176.120.255,137.123.118.208,23,HTTP,TCP,186,Wget/1.20.3,Failure,1,PortScan
192.168.160.43,169.246.221.223,53,SSH,UDP,2223,Wget/1.20.3,Failure,0,Normal
192.168.29.100,180.16.111.48,25,SSH,ICMP,2248,Nikto/2.1.6,Success,0,Normal
192.168.250.140,198.61.190.110,443,SSH,UDP,1518,Nikto/2.1.6,Success,0,Normal
192.168.195.84,153.211.215.97,443,DNS,ICMP,1080,Nikto/2.1.6,Success,0,Normal
192.168.175.33,75.164.186.227,22,FTP,ICMP,1898,Nikto/2.1.6,Success,0,Normal
192.168.79.49,175.42.42.27,21,HTTP,TCP,551,Mozilla/5.0,Success,0,Normal
95.139.88.51,177.60.235.115,31337,HTTPS,TCP,2966,nmap/7.80,Failure,1,BotAttack
192.168.129.126,197.23.31.230,443,FTP,UDP,2475,Mozilla/5.0,Success,0,Normal
192.168.40.174,203.122.222.165,53,Telnet,TCP,611,python-requests/2.25.1,Success,0,Normal
17.229.125.47,133.77.244.237,8080,FTP,TCP,19,Nikto/2.1.6,Failure,1,PortScan
192.168.205.206,170.52.84.180,80,DNS,TCP,2568,Nikto/2.1.6,Success,0,Normal
192.168.45.129,57.179.10.22,22,SSH,ICMP,2394,Mozilla/5.0,Success,0,Normal
192.168.115.63,8.43.4.248,25,HTTPS,UDP,1186,Mozilla/5.0,Success,0,Normal
192.233.64.172,140.2.240.109,23,HTTP,UDP,4040,python-requests/2.25.1,Success,1,BotAttack
192.168.106.145,139.210.150.143,22,Telnet,ICMP,2621,Nikto/2.1.6,Success,0,Normal
192.168.219.94,7.67.81.103,21,SMTP,ICMP,2278,python-requests/2.25.1,Success,0,Normal
192.168.121.242,7.122.235.66,22,FTP,UDP,2113,curl/7.68.0,Success,0,Normal
192.233.64.172,102.188.236.15,8080,FTP,UDP,2499,Nikto/2.1.6,Failure,1,BotAttack
192.168.218.160,30.16.172.10,80,SSH,ICMP,1140,Wget/1.20.3,Success,0,Normal
192.168.148.100,130.240.14.215,443,SSH,ICMP,440,Nikto/2.1.6,Success,0,Normal
192.168.71.67,156.130.127.24,21,SMTP,ICMP,1688,nmap/7.80,Success,0,Normal
192.168.14.63,43.217.67.120,53,FTP,UDP,1986,Wget/1.20.3,Success,0,Normal
192.168.13.114,11.130.60.36,443,SMTP,ICMP,1758,Nikto/2.1.6,Success,0,Normal
192.168.71.211,210.179.17.48,21,Telnet,ICMP,638,Nikto/2.1.6,Success,0,Normal
192.168.136.104,118.184.58.77,22,FTP,UDP,1553,Mozilla/5.0,Success,0,Normal
192.168.188.240,201.232.138.90,22,HTTP,TCP,1574,Wget/1.20.3,Success,0,Normal
192.168.204.119,192.72.71.78,21,SSH,ICMP,2803,nmap/7.80,Success,0,Normal
192.168.104.114,133.8.116.164,25,Telnet,TCP,1280,Wget/1.20.3,Success,0,Normal
78.199.98.120,222.197.208.212,4444,Telnet,ICMP,643,python-requests/2.25.1,Failure,1,BotAttack
192.168.127.80,202.11.192.162,80,FTP,ICMP,1617,Nikto/2.1.6,Success,0,Normal
192.168.32.158,211.124.130.146,21,Telnet,UDP,1754,Mozilla/5.0,Success,0,Normal
192.168.63.180,190.127.35.13,22,HTTPS,TCP,1132,curl/7.68.0,Success,0,Normal
192.168.75.183,136.44.165.153,443,HTTPS,TCP,1016,Mozilla/5.0,Success,0,Normal
203.60.231.18,214.37.2.234,4444,Telnet,UDP,70,Mozilla/5.0,Failure,1,PortScan
192.168.113.188,66.189.254.132,22,HTTPS,TCP,2145,Wget/1.20.3,Success,0,Normal
192.168.176.136,206.179.84.22,21,Telnet,UDP,2449,Nikto/2.1.6,Success,0,Normal
214.63.186.119,11.190.207.68,31337,DNS,ICMP,890,Wget/1.20.3,Failure,1,BotAttack
192.168.29.176,194.86.191.51,53,Telnet,UDP,543,python-requests/2.25.1,Success,0,Normal
192.168.115.164,147.41.83.27,21,HTTP,TCP,1552,Mozilla/5.0,Success,0,Normal
192.168.22.45,185.6.58.139,22,Telnet,ICMP,1341,curl/7.68.0,Success,0,Normal
192.168.137.107,142.94.184.112,443,Telnet,ICMP,987,Mozilla/5.0,Success,0,Normal
192.168.235.81,145.216.215.161,443,SMTP,TCP,2247,python-requests/2.25.1,Success,0,Normal
192.168.170.141,197.173.75.159,80,SMTP,TCP,1951,curl/7.68.0,Success,0,Normal
192.168.123.249,197.30.211.184,443,SMTP,TCP,1939,Mozilla/5.0,Failure,0,Normal
192.168.74.73,129.233.14.239,22,SMTP,UDP,1332,curl/7.68.0,Success,0,Normal
192.168.253.98,19.138.65.97,443,HTTP,UDP,2481,nmap/7.80,Success,0,Normal
192.168.174.70,87.176.223.241,53,DNS,UDP,2228,Nikto/2.1.6,Success,0,Normal
192.168.34.56,21.58.254.7,21,DNS,TCP,332,Wget/1.20.3,Success,0,Normal
192.168.170.83,222.160.205.246,22,HTTP,ICMP,1886,curl/7.68.0,Success,0,Normal
192.168.176.187,61.154.198.250,53,FTP,UDP,673,nmap/7.80,Success,0,Normal
197.134.233.238,188.233.35.220,31337,FTP,ICMP,2857,Mozilla/5.0,Failure,1,BotAttack
192.168.88.189,136.51.70.254,443,SMTP,TCP,941,nmap/7.80,Success,0,Normal
192.168.218.246,96.154.233.255,21,HTTP,ICMP,2340,Nikto/2.1.6,Success,0,Normal
192.168.201.33,222.249.13.239,25,SMTP,ICMP,270,nmap/7.80,Success,0,Normal
192.168.4.209,7.24.117.128,21,HTTPS,ICMP,759,Wget/1.20.3,Success,0,Normal
192.168.234.2,177.17.231.123,80,SSH,ICMP,2592,Mozilla/5.0,Success,0,Normal
192.168.247.41,213.81.64.180,25,FTP,ICMP,512,curl/7.68.0,Success,0,Normal
192.168.123.107,14.123.132.27,22,DNS,UDP,2754,Nikto/2.1.6,Success,0,Normal
192.168.26.219,17.144.26.15,22,FTP,UDP,698,Wget/1.20.3,Success,0,Normal
192.168.167.36,167.57.64.15,443,DNS,ICMP,735,nmap/7.80,Success,0,Normal
192.168.91.28,220.141.53.232,443,DNS,TCP,986,curl/7.68.0,Success,0,Normal
165.13.3.22,154.110.214.184,6667,SMTP,TCP,138,nmap/7.80,Failure,1,PortScan
192.168.191.246,5.174.47.129,443,DNS,TCP,704,nmap/7.80,Success,0,Normal
192.168.117.170,146.253.233.126,21,Telnet,UDP,2780,nmap/7.80,Success,0,Normal
192.168.30.139,212.10.223.61,25,HTTPS,TCP,2287,nmap/7.80,Success,0,Normal
192.168.255.123,81.103.159.115,22,SMTP,TCP,1624,python-requests/2.25.1,Success,0,Normal
165.13.3.22,177.180.3.211,135,SSH,TCP,0,curl/7.68.0,Failure,1,PortScan
192.168.82.239,70.136.208.127,80,HTTP,TCP,652,Wget/1.20.3,Success,0,Normal
192.168.211.81,130.165.210.42,443,FTP,UDP,2297,Wget/1.20.3,Success,0,Normal
192.168.1.218,190.118.95.151,21,HTTPS,UDP,548,Mozilla/5.0,Success,0,Normal
192.168.27.2,66.174.33.6,22,Telnet,ICMP,783,nmap/7.80,Success,0,Normal
192.168.74.38,193.175.132.190,22,SSH,UDP,1392,nmap/7.80,Success,0,Normal
192.168.56.91,210.253.97.14,25,Telnet,TCP,2805,curl/7.68.0,Success,0,Normal
192.168.99.219,163.35.172.117,21,SSH,UDP,409,python-requests/2.25.1,Success,0,Normal
192.168.77.53,218.175.115.138,22,HTTPS,UDP,1541,Nikto/2.1.6,Success,0,Normal
192.168.234.175,173.141.184.246,21,DNS,UDP,676,Mozilla/5.0,Success,0,Normal
192.168.170.38,91.4.89.173,21,SSH,ICMP,1966,Mozilla/5.0,Success,0,Normal
192.168.97.115,153.60.207.39,80,FTP,ICMP,1183,python-requests/2.25.1,Success,0,Normal
192.168.238.81,169.200.47.146,22,HTTP,UDP,1050,nmap/7.80,Success,0,Normal
192.168.144.68,166.167.146.139,443,SMTP,ICMP,2217,Wget/1.20.3,Success,0,Normal
192.168.105.246,156.133.224.126,53,DNS,UDP,549,Nikto/2.1.6,Success,0,Normal
192.168.71.56,214.9.237.9,22,DNS,TCP,1254,Nikto/2.1.6,Success,0,Normal
192.168.19.28,160.131.97.149,21,HTTP,TCP,593,python-requests/2.25.1,Success,0,Normal
192.168.120.86,149.255.39.61,21,Telnet,TCP,2523,nmap/7.80,Success,0,Normal
192.168.221.215,184.164.11.196,443,FTP,ICMP,2569,nmap/7.80,Success,0,Normal
192.168.181.30,195.79.10.39,53,FTP,UDP,275,Mozilla/5.0,Success,0,Normal
192.168.46.81,211.108.13.6,25,HTTP,ICMP,2646,curl/7.68.0,Success,0,Normal
192.168.251.4,210.74.94.175,22,Telnet,UDP,2782,curl/7.68.0,Success,0,Normal
192.168.146.28,223.161.92.66,443,DNS,UDP,2584,python-requests/2.25.1,Success,0,Normal
192.168.210.113,49.252.187.28,25,HTTP,TCP,1487,python-requests/2.25.1,Success,0,Normal
192.168.156.62,33.29.203.243,53,SSH,UDP,2814,curl/7.68.0,Success,0,Normal
192.168.180.226,215.162.251.245,25,DNS,TCP,2832,python-requests/2.25.1,Failure,0,Normal
165.13.3.22,215.85.180.167,23,FTP,TCP,131,Mozilla/5.0,Failure,1,PortScan
192.168.208.215,129.129.237.29,80,DNS,TCP,2703,Nikto/2.1.6,Success,0,Normal
192.168.102.94,67.197.2.61,443,HTTPS,UDP,1429,curl/7.68.0,Success,0,Normal
192.168.81.32,206.192.68.171,80,DNS,UDP,2088,Mozilla/5.0,Success,0,Normal
192.168.193.47,198.147.232.40,443,FTP,ICMP,2149,curl/7.68.0,Success,0,Normal
192.168.185.116,76.56.169.133,25,HTTPS,TCP,2707,Mozilla/5.0,Success,0,Normal
192.168.100.234,219.173.124.148,21,DNS,TCP,538,Wget/1.20.3,Success,0,Normal
192.168.151.210,121.31.152.238,21,DNS,UDP,202,python-requests/2.25.1,Success,0,Normal
192.168.171.50,34.235.79.77,443,FTP,ICMP,1604,python-requests/2.25.1,Success,0,Normal
192.168.59.25,133.111.139.75,21,DNS,TCP,2058,curl/7.68.0,Success,0,Normal
192.168.228.68,45.97.164.162,22,HTTPS,UDP,1266,Mozilla/5.0,Success,0,Normal
192.168.52.123,66.207.170.227,25,HTTP,TCP,987,Wget/1.20.3,Success,0,Normal
192.168.90.87,82.82.83.251,25,HTTP,TCP,2343,curl/7.68.0,Success,0,Normal
192.168.135.202,153.12.223.180,443,DNS,ICMP,1941,Nikto/2.1.6,Success,0,Normal
192.168.115.89,84.110.31.237,22,HTTP,ICMP,1364,curl/7.68.0,Success,0,Normal
192.168.92.12,118.180.94.3,53,Telnet,UDP,1866,python-requests/2.25.1,Success,0,Normal
192.168.254.210,188.21.195.4,22,DNS,ICMP,752,curl/7.68.0,Success,0,Normal
192.168.181.17,187.100.235.54,22,SSH,TCP,1736,Mozilla/5.0,Success,0,Normal
192.168.189.182,202.41.10.50,21,Telnet,TCP,2075,nmap/7.80,Success,0,Normal
94.40.34.8,178.236.92.228,31337,SSH,TCP,47,python-requests/2.25.1,Failure,1,PortScan
192.168.214.64,219.152.170.226,80,HTTP,UDP,202,curl/7.68.0,Success,0,Normal
192.168.24.63,163.142.65.236,21,HTTP,ICMP,1159,Wget/1.20.3,Success,0,Normal
192.168.2.67,203.111.140.68,80,FTP,TCP,2488,nmap/7.80,Success,0,Normal
192.168.25.110,60.201.7.215,22,SMTP,UDP,504,Wget/1.20.3,Success,0,Normal
192.168.112.230,177.48.75.180,21,FTP,TCP,1095,curl/7.68.0,Success,0,Normal
192.168.124.159,170.214.178.254,22,HTTP,TCP,2242,curl/7.68.0,Success,0,Normal
192.168.119.20,199.90.79.47,80,HTTPS,TCP,836,nmap/7.80,Success,0,Normal
192.168.186.149,216.80.36.235,53,Telnet,TCP,1937,nmap/7.80,Success,0,Normal
192.168.139.209,209.217.180.247,53,DNS,UDP,1768,Mozilla/5.0,Success,0,Normal
192.168.201.77,223.174.194.172,53,SSH,UDP,2700,Mozilla/5.0,Success,0,Normal
192.168.245.177,29.190.152.198,21,SMTP,TCP,2784,Wget/1.20.3,Success,0,Normal
192.168.119.9,44.133.68.82,21,HTTPS,UDP,2569,Mozilla/5.0,Success,0,Normal
17.229.125.47,183.231.39.110,6667,HTTPS,TCP,176,python-requests/2.25.1,Failure,1,PortScan
192.168.68.57,166.199.92.208,53,DNS,ICMP,2283,Wget/1.20.3,Success,0,Normal
192.168.248.179,21.57.65.218,22,HTTP,UDP,2564,nmap/7.80,Success,0,Normal
192.168.181.53,173.188.60.108,22,HTTP,ICMP,2331,Wget/1.20.3,Success,0,Normal
192.168.48.252,120.128.147.195,443,FTP,UDP,2327,curl/7.68.0,Success,0,Normal
192.168.152.161,195.242.135.127,80,HTTPS,TCP,2569,Nikto/2.1.6,Success,0,Normal
192.168.129.151,196.35.6.129,25,SSH,UDP,2372,nmap/7.80,Success,0,Normal
192.168.222.30,196.56.58.212,80,DNS,UDP,1466,nmap/7.80,Success,0,Normal
192.168.197.51,193.33.116.80,443,DNS,UDP,277,python-requests/2.25.1,Success,0,Normal
192.168.53.64,205.48.229.182,25,SSH,TCP,2900,curl/7.68.0,Success,0,Normal
192.168.124.209,195.229.242.48,443,Telnet,UDP,2980,Nikto/2.1.6,Success,0,Normal
192.168.45.64,145.229.16.161,25,FTP,TCP,2733,Mozilla/5.0,Success,0,Normal
216.181.134.4,203.211.7.151,23,HTTP,ICMP,3075,python-requests/2.25.1,Failure,1,BotAttack
165.13.3.22,66.88.75.41,23,SMTP,TCP,196,curl/7.68.0,Failure,1,PortScan
192.168.114.176,209.38.145.26,21,DNS,UDP,1235,python-requests/2.25.1,Failure,0,Normal
192.168.189.178,216.169.23.67,443,HTTPS,TCP,2647,python-requests/2.25.1,Success,0,Normal
192.168.66.245,192.180.153.116,80,SSH,ICMP,967,Nikto/2.1.6,Success,0,Normal
192.168.97.204,203.15.21.77,53,Telnet,TCP,2881,Mozilla/5.0,Success,0,Normal
192.168.47.44,45.132.129.107,21,HTTP,TCP,396,nmap/7.80,Success,0,Normal
192.168.192.244,175.45.134.34,443,HTTPS,UDP,251,Wget/1.20.3,Success,0,Normal
192.168.58.158,14.102.114.212,443,SSH,TCP,1095,Mozilla/5.0,Success,0,Normal
192.168.138.208,47.110.217.17,443,HTTP,UDP,1864,Mozilla/5.0,Success,0,Normal
192.168.252.123,149.118.202.63,21,SMTP,UDP,2068,curl/7.68.0,Success,0,Normal
192.168.56.40,199.83.221.199,21,HTTPS,ICMP,2642,Nikto/2.1.6,Success,0,Normal
192.168.181.50,151.71.253.248,443,SMTP,UDP,373,python-requests/2.25.1,Success,0,Normal
192.168.64.134,196.46.251.194,443,DNS,ICMP,636,nmap/7.80,Success,0,Normal
192.168.166.176,62.216.184.55,53,SMTP,TCP,2903,python-requests/2.25.1,Success,0,Normal
192.168.205.119,58.250.106.42,53,FTP,UDP,1585,Mozilla/5.0,Success,0,Normal
17.229.125.47,220.63.190.53,31337,DNS,UDP,111,Nikto/2.1.6,Failure,1,PortScan
192.168.63.149,174.84.140.75,21,SMTP,ICMP,2401,python-requests/2.25.1,Failure,0,Normal
192.168.110.79,223.25.32.105,21,DNS,ICMP,1762,curl/7.68.0,Success,0,Normal
192.168.111.171,192.58.191.114,25,HTTP,ICMP,705,nmap/7.80,Success,0,Normal
192.168.233.55,174.11.100.96,25,SSH,UDP,2700,Nikto/2.1.6,Success,0,Normal
192.168.108.66,70.172.217.52,25,FTP,ICMP,1682,python-requests/2.25.1,Success,0,Normal
192.168.213.242,217.57.35.68,80,SSH,UDP,2573,curl/7.68.0,Success,0,Normal
192.168.7.130,7.241.191.145,443,HTTPS,ICMP,2141,curl/7.68.0,Success,0,Normal
192.168.172.77,199.169.101.163,53,SMTP,ICMP,1941,Mozilla/5.0,Success,0,Normal
192.168.146.80,221.131.211.130,25,SMTP,ICMP,2078,Wget/1.20.3,Success,0,Normal
192.168.58.106,166.155.7.212,21,HTTPS,ICMP,1718,Mozilla/5.0,Success,0,Normal
192.168.48.25,7.207.153.173,80,SMTP,UDP,1853,curl/7.68.0,Success,0,Normal
192.168.192.16,203.210.213.87,22,HTTP,TCP,1330,Nikto/2.1.6,Success,0,Normal
192.168.75.31,195.33.2.94,443,HTTPS,UDP,989,curl/7.68.0,Success,0,Normal
192.168.191.247,152.151.119.88,25,Telnet,UDP,883,Nikto/2.1.6,Success,0,Normal
192.168.203.237,159.115.18.26,80,HTTPS,ICMP,743,Wget/1.20.3,Success,0,Normal
192.168.54.122,91.238.186.118,80,HTTPS,UDP,1253,Nikto/2.1.6,Success,0,Normal
192.168.166.220,106.101.27.68,80,DNS,UDP,2752,Wget/1.20.3,Success,0,Normal
192.168.0.133,154.88.151.127,21,HTTPS,TCP,2435,Mozilla/5.0,Success,0,Normal
192.168.1.127,167.31.39.80,22,Telnet,UDP,1730,Mozilla/5.0,Success,0,Normal
192.168.94.100,163.252.156.80,443,HTTP,UDP,1277,Nikto/2.1.6,Failure,0,Normal
192.168.139.42,135.17.190.40,22,HTTP,ICMP,2433,Mozilla/5.0,Success,0,Normal
192.168.203.76,217.173.181.251,21,SSH,UDP,938,Wget/1.20.3,Success,0,Normal
192.168.60.205,177.162.163.121,443,HTTP,ICMP,309,Mozilla/5.0,Success,0,Normal
192.168.155.90,194.28.147.0,25,Telnet,ICMP,2213,Nikto/2.1.6,Success,0,Normal
192.168.109.62,77.163.106.103,21,Telnet,UDP,1191,Wget/1.20.3,Success,0,Normal
192.168.228.192,129.85.115.254,21,HTTPS,TCP,1132,python-requests/2.25.1,Success,0,Normal
192.168.149.65,183.233.5.11,25,SSH,TCP,2518,nmap/7.80,Success,0,Normal
192.168.164.113,211.151.41.242,53,DNS,TCP,1344,Nikto/2.1.6,Success,0,Normal
192.168.164.15,204.17.221.22,22,Telnet,TCP,2215,nmap/7.80,Success,0,Normal
192.233.64.172,206.133.234.194,4444,Telnet,UDP,1182,nmap/7.80,Failure,1,BotAttack
214.63.186.119,61.244.247.3,8080,HTTP,ICMP,2072,nmap/7.80,Failure,1,BotAttack
192.168.136.197,192.81.182.170,22,SSH,ICMP,1980,Mozilla/5.0,Success,0,Normal
192.168.186.208,64.95.225.101,53,DNS,UDP,1004,curl/7.68.0,Success,0,Normal
192.168.34.151,174.142.177.242,21,FTP,UDP,814,python-requests/2.25.1,Success,0,Normal
192.168.28.156,27.43.128.2,53,HTTPS,ICMP,1109,nmap/7.80,Success,0,Normal
192.168.96.59,159.190.87.198,22,DNS,TCP,766,python-requests/2.25.1,Success,0,Normal
192.168.133.14,211.83.147.51,22,Telnet,UDP,1910,python-requests/2.25.1,Success,0,Normal
192.168.31.143,165.19.250.88,25,Telnet,ICMP,2980,curl/7.68.0,Success,0,Normal
192.168.248.131,34.160.228.129,22,SSH,ICMP,2785,Wget/1.20.3,Success,0,Normal
192.168.26.196,182.43.39.156,53,Telnet,ICMP,1858,Nikto/2.1.6,Success,0,Normal
192.168.81.26,1.134.206.38,22,Telnet,TCP,2385,curl/7.68.0,Success,0,Normal
192.168.4.40,213.8.5.95,443,SSH,TCP,2535,Wget/1.20.3,Success,0,Normal
192.168.137.237,35.75.52.111,25,HTTP,ICMP,1560,Mozilla/5.0,Success,0,Normal
192.168.15.236,125.211.94.140,22,FTP,TCP,1842,curl/7.68.0,Success,0,Normal
192.168.82.119,111.168.132.188,21,Telnet,UDP,1427,curl/7.68.0,Success,0,Normal
192.168.231.195,188.137.140.190,22,Telnet,ICMP,1909,curl/7.68.0,Success,0,Normal
161.77.134.239,82.69.243.25,6667,SMTP,ICMP,597,python-requests/2.25.1,Failure,1,BotAttack
78.199.98.120,171.106.31.88,135,Telnet,ICMP,1963,Nikto/2.1.6,Failure,1,BotAttack
192.168.178.205,73.97.90.29,21,FTP,ICMP,1534,nmap/7.80,Success,0,Normal
95.139.88.51,129.68.86.229,8080,SMTP,ICMP,3524,Mozilla/5.0,Failure,1,BotAttack
192.168.187.63,36.119.163.116,25,HTTPS,UDP,733,curl/7.68.0,Success,0,Normal
192.168.238.36,157.53.138.214,22,Telnet,ICMP,1128,Nikto/2.1.6,Success,0,Normal
192.168.176.90,180.4.207.153,80,FTP,UDP,1083,nmap/7.80,Success,0,Normal
192.168.76.94,155.203.73.118,25,HTTPS,UDP,1391,nmap/7.80,Success,0,Normal
192.168.1.253,202.238.123.222,25,SMTP,UDP,2040,curl/7.68.0,Success,0,Normal
192.168.146.244,206.100.166.135,22,HTTPS,UDP,2733,Wget/1.20.3,Success,0,Normal
192.168.169.189,151.180.89.131,80,HTTPS,TCP,2852,curl/7.68.0,Success,0,Normal
192.168.255.72,211.221.44.243,53,SMTP,ICMP,1318,nmap/7.80,Success,0,Normal
192.168.209.151,138.231.126.163,25,HTTP,UDP,994,Wget/1.20.3,Success,0,Normal
192.168.241.74,181.82.239.3,21,SMTP,UDP,2529,curl/7.68.0,Success,0,Normal
192.168.10.17,169.73.220.48,22,SSH,UDP,643,Wget/1.20.3,Success,0,Normal
192.168.120.8,170.189.52.237,443,SSH,TCP,391,Nikto/2.1.6,Success,0,Normal
192.168.195.243,204.228.129.31,25,SSH,ICMP,2675,Nikto/2.1.6,Success,0,Normal
192.168.3.218,130.4.124.49,21,HTTP,TCP,2835,nmap/7.80,Failure,0,Normal
192.168.236.140,6.249.138.33,80,FTP,TCP,767,Wget/1.20.3,Success,0,Normal
192.168.53.107,177.61.84.109,80,DNS,UDP,1673,nmap/7.80,Success,0,Normal
33.5.52.172,182.66.166.80,23,SMTP,TCP,4386,Nikto/2.1.6,Success,1,BotAttack
192.168.78.1,142.20.235.57,80,DNS,UDP,1245,nmap/7.80,Success,0,Normal
192.168.19.111,162.59.48.115,25,FTP,ICMP,474,Mozilla/5.0,Failure,0,Normal
192.168.147.37,188.137.17.49,21,SSH,UDP,256,curl/7.68.0,Success,0,Normal
192.168.182.212,188.50.41.67,25,HTTP,ICMP,427,Nikto/2.1.6,Success,0,Normal
192.168.222.56,135.251.121.91,80,FTP,ICMP,1120,Nikto/2.1.6,Success,0,Normal
192.168.73.119,162.245.150.54,80,DNS,UDP,2482,Wget/1.20.3,Success,0,Normal
192.168.98.151,98.151.25.113,80,SMTP,ICMP,1711,Mozilla/5.0,Success,0,Normal
192.168.107.219,197.81.190.26,25,HTTP,UDP,2826,python-requests/2.25.1,Success,0,Normal
192.168.100.188,223.194.227.176,443,SMTP,ICMP,226,curl/7.68.0,Success,0,Normal
192.168.18.138,48.21.140.55,25,FTP,UDP,716,Nikto/2.1.6,Success,0,Normal
192.168.245.117,111.115.36.170,25,SSH,ICMP,223,nmap/7.80,Success,0,Normal
192.168.15.113,133.57.165.226,25,Telnet,TCP,1696,python-requests/2.25.1,Failure,0,Normal
192.168.193.56,100.15.190.127,25,HTTPS,UDP,2562,curl/7.68.0,Failure,0,Normal
192.168.147.175,212.23.127.26,443,SMTP,ICMP,1999,Nikto/2.1.6,Success,0,Normal
192.168.251.87,196.161.115.203,53,HTTP,UDP,852,Nikto/2.1.6,Success,0,Normal
192.168.38.193,216.8.137.42,443,FTP,UDP,1998,python-requests/2.25.1,Success,0,Normal
192.168.124.3,223.160.25.200,21,DNS,TCP,2642,Nikto/2.1.6,Success,0,Normal
192.168.219.50,181.20.197.71,80,HTTPS,UDP,2589,Nikto/2.1.6,Failure,0,Normal
192.168.17.80,45.234.116.38,80,Telnet,UDP,406,Wget/1.20.3,Success,0,Normal
192.168.152.114,38.96.63.164,21,HTTPS,TCP,224,curl/7.68.0,Success,0,Normal
192.168.11.109,128.104.171.169,25,SMTP,ICMP,2041,Mozilla/5.0,Success,0,Normal
192.168.117.105,100.226.130.176,80,HTTPS,UDP,1149,nmap/7.80,Success,0,Normal
192.168.143.254,156.131.169.199,80,FTP,UDP,2124,Mozilla/5.0,Success,0,Normal
192.168.20.117,169.212.102.36,22,DNS,ICMP,2406,nmap/7.80,Failure,0,Normal
192.168.124.245,207.156.185.236,80,FTP,ICMP,1521,Mozilla/5.0,Success,0,Normal
192.168.212.173,24.162.239.99,80,HTTP,TCP,263,Wget/1.20.3,Success,0,Normal
192.168.48.22,219.9.170.83,22,FTP,ICMP,2573,Nikto/2.1.6,Success,0,Normal
192.168.21.18,154.160.65.249,22,HTTPS,UDP,2087,Mozilla/5.0,Success,0,Normal
192.168.190.96,211.245.46.58,80,SMTP,TCP,239,python-requests/2.25.1,Success,0,Normal
192.168.250.17,79.125.148.226,53,SMTP,ICMP,2869,nmap/7.80,Success,0,Normal
192.168.230.253,88.141.137.159,25,HTTPS,ICMP,1628,python-requests/2.25.1,Success,0,Normal
192.168.126.223,51.226.90.192,21,SMTP,UDP,311,Wget/1.20.3,Success,0,Normal
192.168.98.113,199.65.100.224,53,SSH,UDP,880,nmap/7.80,Success,0,Normal
192.168.229.121,56.31.220.143,25,HTTPS,TCP,2166,Mozilla/5.0,Success,0,Normal
192.168.197.32,8.148.240.127,21,DNS,TCP,507,Mozilla/5.0,Success,0,Normal
192.168.142.148,31.24.112.162,25,DNS,ICMP,858,Mozilla/5.0,Success,0,Normal
192.168.221.132,172.182.194.42,443,HTTPS,UDP,1313,Nikto/2.1.6,Success,0,Normal
192.168.212.15,189.46.113.110,21,FTP,UDP,2052,Wget/1.20.3,Success,0,Normal
192.168.170.203,115.224.77.248,80,DNS,ICMP,1830,nmap/7.80,Success,0,Normal
192.168.221.211,206.165.163.8,80,FTP,ICMP,1767,Wget/1.20.3,Success,0,Normal
192.168.102.161,96.80.45.140,80,SSH,UDP,653,nmap/7.80,Success,0,Normal
192.168.52.99,3.97.227.234,53,HTTPS,TCP,1195,python-requests/2.25.1,Success,0,Normal
192.168.110.154,140.223.1.48,53,FTP,TCP,2251,nmap/7.80,Success,0,Normal
192.168.143.143,217.59.146.174,25,DNS,UDP,996,python-requests/2.25.1,Success,0,Normal
192.168.177.165,30.172.64.40,22,HTTPS,TCP,783,Nikto/2.1.6,Success,0,Normal
192.168.165.222,79.207.74.81,21,SSH,ICMP,479,curl/7.68.0,Success,0,Normal
192.168.113.220,117.43.171.189,25,Telnet,TCP,2862,nmap/7.80,Success,0,Normal
